gameId,gameDuration(seconds),gameVersion,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,kills,deaths,assists,totalDamageDealtToChampions,visionScore,goldEarned,averageChampLevel,totalMinionsKilled
3380752332,1425,10.8.317.3760,100,Win,True,True,True,True,True,True,9,2,1,4,2,26,7,49,60502,97,51396,13.4,586
3380752332,1425,10.8.317.3760,200,Fail,False,False,False,False,False,False,0,0,0,0,0,7,26,15,33115,106,34647,11.2,474
3380718178,915,10.8.317.3760,100,Fail,False,False,False,False,False,True,0,0,0,0,1,6,17,14,25786,64,25552,9.0,361
3380718178,915,10.8.317.3760,200,Win,True,False,False,False,True,False,0,0,0,2,0,17,6,20,30792,67,28068,9.4,324
3380672585,1189,10.8.317.3760,100,Win,True,True,False,False,False,True,4,0,0,1,1,26,12,35,47356,107,41914,11.8,503
3380672585,1189,10.8.317.3760,200,Fail,False,False,False,False,True,False,0,0,0,1,0,12,26,16,33453,86,32772,11.0,428
3380616798,1286,10.8.317.3760,100,Fail,False,False,False,False,False,False,0,0,0,0,0,13,27,19,40115,90,34607,11.0,458
3380616798,1286,10.8.317.3760,200,Win,True,True,True,False,True,True,7,1,0,3,2,27,13,48,48919,116,46046,11.8,517
3380602317,1249,10.8.317.3760,100,Win,False,True,True,False,True,True,7,1,0,2,2,27,11,29,52175,113,47017,12.4,494
3380602317,1249,10.8.317.3760,200,Fail,True,False,False,False,False,False,0,0,0,0,0,10,27,19,34204,88,33260,10.8,472
3379808522,1697,10.8.317.3760,100,Win,False,False,True,False,False,False,9,3,0,2,1,26,19,48,82413,150,55169,14.2,631
3379808522,1697,10.8.317.3760,200,Fail,True,True,False,True,True,True,3,0,1,2,1,19,27,31,71372,168,53318,14.2,669
3379754614,1514,10.8.317.3760,100,Fail,False,True,False,False,False,True,2,0,0,2,1,14,32,13,55100,138,42015,12.2,521
3379754614,1514,10.8.317.3760,200,Win,True,False,True,True,True,False,8,1,1,2,0,32,15,39,71427,162,54035,14.4,648
3379663509,2448,10.8.317.3760,100,Win,False,False,False,True,False,False,10,3,1,3,1,44,39,88,196742,238,81409,17.6,835
3379663509,2448,10.8.317.3760,200,Fail,True,True,True,False,True,True,6,1,1,3,1,39,44,72,146871,243,78214,17.4,884
3379488022,197,10.8.317.3760,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1390,0,4537,2.2,34
3379488022,197,10.8.317.3760,200,Win,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1020,3,4825,2.6,49
3379207478,1473,10.8.317.3760,100,Fail,True,True,False,False,True,False,2,0,0,2,0,12,26,14,49404,115,41138,11.8,596
3379207478,1473,10.8.317.3760,200,Win,False,False,False,True,False,True,5,0,1,2,2,26,12,40,69110,132,51155,14.0,597
3379198888,1738,10.8.317.3760,100,Fail,True,False,False,False,True,False,3,0,0,2,0,22,37,26,78580,133,49216,12.8,587
3379198888,1738,10.8.317.3760,200,Win,False,True,True,False,False,False,7,1,0,2,0,37,22,64,105751,181,58199,14.8,616
3379143554,1261,10.8.317.3760,100,Fail,True,True,False,False,False,False,2,0,0,1,0,8,23,8,31123,76,34734,11.0,490
3379143554,1261,10.8.317.3760,200,Win,False,False,True,False,True,True,7,1,0,1,2,23,8,44,44626,103,44145,12.0,444
3379127848,1146,10.8.317.3760,100,Win,True,True,False,False,True,True,5,0,0,3,1,23,10,38,47365,116,38519,10.6,467
3379127848,1146,10.8.317.3760,200,Fail,False,False,False,False,False,False,1,0,0,0,0,10,23,19,33162,68,30949,9.8,428
3379047169,1974,10.8.317.3760,100,Fail,True,True,False,False,True,True,4,0,0,1,2,21,36,36,82418,180,55587,13.8,670
3379047169,1974,10.8.317.3760,200,Win,False,False,True,True,False,False,7,2,2,4,0,36,21,57,97944,177,64039,16.2,622
3378990484,1583,10.8.317.3760,100,Fail,False,False,False,False,False,False,1,0,0,1,0,15,29,18,45819,143,40968,12.4,575
3378990484,1583,10.8.317.3760,200,Win,True,True,False,True,True,True,5,0,1,2,1,29,15,58,62309,136,51610,13.6,592
3378114705,1521,10.8.317.3760,100,Win,True,False,False,True,True,True,7,0,1,3,1,29,18,46,73287,123,54679,14.4,577
3378114705,1521,10.8.317.3760,200,Fail,False,True,False,False,False,False,3,0,0,1,0,18,29,22,54246,127,42877,12.6,533
3377989013,2027,10.8.317.3760,100,Fail,True,False,False,True,True,True,4,0,1,2,2,33,36,56,72908,172,64348,15.6,709
3377989013,2027,10.8.317.3760,200,Win,False,True,True,False,False,False,8,1,1,3,0,36,33,72,123327,216,70434,16.4,755
3377991612,1472,10.8.317.3760,100,Win,False,True,True,True,True,True,7,1,1,2,1,39,26,49,77452,151,55940,13.8,547
3377991612,1472,10.8.317.3760,200,Fail,True,False,False,False,False,False,1,0,0,2,0,26,39,39,63347,97,44977,12.2,479
3377914199,1535,10.8.316.7615,100,Fail,False,False,False,False,False,False,0,0,0,1,0,16,34,30,70085,131,42296,12.0,561
3377914199,1535,10.8.316.7615,200,Win,True,True,True,True,True,True,10,1,1,2,2,34,16,46,75587,136,56076,13.8,553
3377865126,2040,10.8.316.7615,100,Fail,True,True,False,False,True,False,2,0,0,2,0,22,41,34,99945,180,60072,15.0,740
3377865126,2040,10.8.316.7615,200,Win,False,False,True,True,False,True,11,3,1,3,1,40,22,72,115760,261,70362,16.8,762
3377759646,1420,10.8.316.7615,100,Win,False,True,True,False,True,False,8,2,0,3,1,24,8,40,58842,110,47075,12.8,574
3377759646,1420,10.8.316.7615,200,Fail,True,False,False,False,False,True,2,0,0,0,1,8,24,7,35532,109,35720,11.4,535
3377762037,2113,10.8.316.7615,100,Fail,False,False,False,False,False,True,3,0,0,0,2,43,59,62,151639,163,72437,15.8,568
3377762037,2113,10.8.316.7615,200,Win,True,True,True,True,True,False,9,2,2,5,0,59,43,79,147637,213,78263,17.6,577
3377694722,1691,10.8.316.7615,100,Fail,False,True,False,False,False,True,3,0,0,2,2,20,25,30,50153,132,50363,13.8,590
3377694722,1691,10.8.316.7615,200,Win,True,False,True,True,True,False,9,2,1,2,0,25,20,33,82092,162,57455,15.0,655
3377617963,1469,10.8.316.7615,100,Fail,False,False,False,False,False,False,1,0,0,0,0,8,22,10,40766,102,35796,11.6,523
3377617963,1469,10.8.316.7615,200,Win,True,True,True,True,True,True,10,2,1,4,2,22,8,36,54403,124,51342,14.0,679
3377592118,1877,10.8.316.7615,100,Fail,True,True,False,False,True,True,5,0,0,3,2,27,29,41,91875,194,56290,14.0,584
3377592118,1877,10.8.316.7615,200,Win,False,False,True,True,False,False,7,1,2,2,0,29,27,58,79738,152,61990,15.4,710
3377566125,656,10.8.316.7615,100,Fail,False,False,False,False,False,False,0,0,0,0,0,1,7,1,8033,22,12278,5.6,128
3377566125,656,10.8.316.7615,200,Win,True,True,True,False,False,True,5,1,0,0,1,7,1,3,11852,21,20063,7.2,223
3376467364,1382,10.7.314.9802,100,Win,True,True,True,False,True,True,9,2,0,3,2,33,15,54,71474,111,49573,12.4,523
3376467364,1382,10.7.314.9802,200,Fail,False,False,False,False,False,False,1,0,0,0,0,15,34,31,56371,108,38042,11.4,432
3376401791,1773,10.7.314.9802,100,Fail,True,True,False,False,True,True,2,0,0,2,2,29,36,49,91735,138,57456,14.0,565
3376401791,1773,10.7.314.9802,200,Win,False,False,True,True,False,False,8,1,1,2,0,36,29,52,95989,148,62946,15.2,637
3376278180,1738,10.7.314.9802,100,Fail,False,True,False,False,False,True,1,0,0,2,2,25,42,39,79363,126,50331,13.4,516
3376278180,1738,10.7.314.9802,200,Win,True,False,True,True,True,False,8,1,1,2,0,42,25,73,117886,201,61976,15.4,611
3376235408,2335,10.7.314.9802,100,Fail,True,False,False,False,False,False,4,1,0,2,1,40,33,56,130420,222,75592,17.8,880
3376235408,2335,10.7.314.9802,200,Win,False,True,True,True,True,True,11,4,3,4,1,33,40,57,134797,254,80691,17.4,886
3376166598,1358,10.7.314.9802,100,Fail,False,False,False,False,False,True,1,0,0,0,1,9,34,10,41752,86,33888,11.0,479
3376166598,1358,10.7.314.9802,200,Win,True,True,False,False,True,False,5,0,0,3,0,33,9,41,59621,102,48140,12.8,530
3376141225,1617,10.7.314.9802,100,Fail,False,False,False,False,False,False,1,0,0,2,1,14,22,22,43934,134,43244,12.8,643
3376141225,1617,10.7.314.9802,200,Win,True,True,True,True,True,True,9,2,1,2,1,22,14,36,60946,173,56989,15.0,760
3376086206,1257,10.7.314.9802,100,Win,True,True,False,True,True,True,4,0,1,3,2,16,7,24,39343,100,41240,12.2,500
3376086206,1257,10.7.314.9802,200,Fail,False,False,False,False,False,False,3,0,0,0,0,7,16,8,30059,96,34195,11.4,526
3376100581,919,10.7.314.9802,100,Fail,False,False,False,False,False,True,0,0,0,0,1,3,16,4,18213,40,19607,7.4,280
3376100581,919,10.7.314.9802,200,Win,True,True,True,False,True,False,5,1,0,1,0,16,3,21,28078,74,31937,10.0,384
3376034427,1512,10.7.314.9802,100,Fail,False,False,False,False,False,False,3,0,0,1,1,17,25,24,46068,114,43042,12.0,510
3376034427,1512,10.7.314.9802,200,Win,True,True,True,True,True,True,9,2,1,2,1,25,17,47,67422,141,52265,13.4,512
3375958456,1648,10.7.314.9802,100,Fail,False,True,False,False,False,True,2,0,0,1,1,16,31,33,65955,143,45816,12.8,610
3375958456,1648,10.7.314.9802,200,Win,True,False,True,True,True,False,7,1,1,3,0,31,16,66,91044,136,56143,14.4,674
3375963613,1584,10.7.314.9802,100,Win,False,True,True,True,False,True,8,1,1,2,1,22,13,46,57951,168,53057,13.8,630
3375963613,1584,10.7.314.9802,200,Fail,True,False,False,False,True,False,2,0,0,2,1,13,22,18,40524,111,41121,12.2,572
3374979817,2187,10.7.314.9802,100,Win,True,False,True,False,False,False,6,1,1,3,0,48,43,87,142398,239,75154,17.0,728
3374979817,2187,10.7.314.9802,200,Fail,False,True,False,True,True,True,5,0,1,3,2,43,48,74,135337,207,70269,16.0,616
3374843885,964,10.7.314.9802,100,Win,True,True,False,False,False,True,2,0,0,1,1,24,8,22,36189,70,34464,10.6,403
3374843885,964,10.7.314.9802,200,Fail,False,False,False,False,True,False,1,0,0,1,0,8,24,11,24521,47,25234,9.0,366
3374765423,1836,10.7.314.9802,100,Win,True,True,True,True,True,True,9,2,2,4,2,24,18,35,84432,193,61332,15.4,714
3374765423,1836,10.7.314.9802,200,Fail,False,False,False,False,False,False,3,0,0,1,0,18,24,30,64967,179,53945,14.2,704
3374729967,1597,10.7.314.9802,100,Win,True,True,True,False,False,True,7,1,0,2,2,32,15,49,75709,163,52699,13.4,546
3374729967,1597,10.7.314.9802,200,Fail,False,False,False,False,True,False,2,0,0,1,0,15,32,21,64652,114,45841,12.6,591
3374693078,1093,10.7.314.9802,100,Win,True,True,True,False,True,True,10,2,0,2,1,22,7,29,43962,79,41631,11.2,469
3374693078,1093,10.7.314.9802,200,Fail,False,False,False,False,False,False,0,0,0,0,0,7,22,14,29124,44,27037,9.4,380
3374606975,1799,10.7.314.9802,100,Fail,True,False,False,False,True,False,1,0,0,1,0,25,37,41,71399,135,53293,14.4,668
3374606975,1799,10.7.314.9802,200,Win,False,True,True,True,False,True,10,2,1,3,2,37,25,46,69340,150,64017,15.6,692
3374631798,1107,10.7.314.9802,100,Win,False,True,True,False,True,True,7,1,0,2,2,26,7,29,39191,78,40004,11.2,428
3374631798,1107,10.7.314.9802,200,Fail,True,False,False,False,False,False,1,0,0,0,0,7,26,8,22722,77,28244,9.6,403
3374545825,1796,10.7.314.9802,100,Fail,False,True,False,False,True,False,2,0,0,3,0,19,30,37,78370,194,50132,13.6,639
3374545825,1796,10.7.314.9802,200,Win,True,False,True,True,False,True,6,1,1,1,2,30,19,53,100648,203,60167,15.2,713
3374469199,1594,10.7.314.9802,100,Fail,False,False,False,False,True,True,5,0,0,1,1,13,38,14,55998,100,43608,12.8,611
3374469199,1594,10.7.314.9802,200,Win,True,True,True,True,False,False,9,1,1,3,0,38,13,69,90006,140,56973,15.2,617
3374502618,1601,10.7.314.9802,100,Win,True,False,True,True,False,False,9,2,1,3,0,25,20,49,76006,160,51828,13.4,488
3374502618,1601,10.7.314.9802,200,Fail,False,True,False,False,True,True,2,0,0,1,2,20,25,27,52989,108,46155,12.0,515
3374408853,1331,10.7.314.9802,100,Fail,True,False,False,False,False,False,2,0,0,0,0,13,21,16,40398,111,38531,11.2,515
3374408853,1331,10.7.314.9802,200,Win,False,True,False,True,True,True,4,0,1,3,1,21,13,24,51824,97,42196,12.6,451
3374375343,1794,10.7.314.9802,100,Win,True,True,True,True,False,True,11,4,2,3,2,33,22,53,77557,213,62554,15.4,639
3374375343,1794,10.7.314.9802,200,Fail,False,False,False,False,True,False,1,0,0,1,0,22,33,31,65667,111,52277,14.4,694
3374390126,930,10.7.314.9802,100,Fail,False,False,False,False,False,False,0,0,0,0,0,4,16,3,19585,46,23472,9.0,374
3374390126,930,10.7.314.9802,200,Win,True,True,False,False,True,True,4,0,0,1,1,16,4,22,27924,56,34652,10.2,379
3373673831,2061,10.7.314.9802,100,Win,False,True,True,False,True,False,8,1,1,3,0,35,27,67,119746,221,69115,16.2,734
3373673831,2061,10.7.314.9802,200,Fail,True,False,False,True,False,True,4,0,1,2,1,27,36,49,97047,174,61192,15.2,636
3373653817,1326,10.7.314.9802,100,Fail,False,False,False,False,False,True,1,0,0,0,2,11,25,12,44861,89,35647,11.0,489
3373653817,1326,10.7.314.9802,200,Win,True,True,False,False,True,False,3,0,0,3,0,25,11,27,44002,103,42015,12.2,509
3373544611,1310,10.7.314.9802,100,Fail,True,True,False,False,False,True,1,0,0,2,1,19,27,17,45182,81,36992,11.2,387
3373544611,1310,10.7.314.9802,200,Win,False,False,False,True,True,False,3,0,1,1,1,27,19,30,61068,104,46154,12.6,498
3373501495,1152,10.7.314.9802,100,Win,False,True,True,False,False,True,8,1,0,1,2,20,6,25,34208,126,38933,11.6,472
3373501495,1152,10.7.314.9802,200,Fail,True,False,False,False,True,False,2,0,0,1,0,5,20,5,26729,61,29912,10.2,495
3373412979,1919,10.7.314.9802,100,Fail,False,False,False,False,True,False,1,0,0,2,0,21,29,27,70353,184,52744,14.4,688
3373412979,1919,10.7.314.9802,200,Win,True,True,True,True,False,True,11,2,1,3,2,29,21,41,90233,173,67175,16.0,724
3373335995,1463,10.7.314.9802,100,Win,True,False,False,False,True,False,3,0,0,3,0,21,17,31,57373,125,44390,12.6,568
3373335995,1463,10.7.314.9802,200,Fail,False,True,False,False,False,True,2,0,0,0,1,17,21,26,45143,104,41853,12.0,552
3373295536,1900,10.7.314.9802,100,Win,True,True,True,True,False,True,8,1,1,4,2,33,19,43,91213,167,63380,16.2,722
3373295536,1900,10.7.314.9802,200,Fail,False,False,False,False,True,False,2,0,0,1,0,19,34,27,76227,167,52496,14.6,693
3373290695,1294,10.7.314.9802,100,Win,False,True,False,False,False,True,4,0,0,1,2,21,4,52,41369,113,43211,12.0,560
3373290695,1294,10.7.314.9802,200,Fail,True,False,False,False,True,False,0,0,0,1,0,4,22,7,46309,93,31409,10.6,495
3373241747,2471,10.7.314.9802,100,Win,True,True,True,False,False,True,11,4,1,5,2,38,25,61,133898,247,79318,17.4,874
3373241747,2471,10.7.314.9802,200,Fail,False,False,False,True,True,False,1,0,1,1,0,25,38,49,122725,232,69305,17.2,892
3373154551,1996,10.7.314.9802,100,Win,False,True,True,False,True,True,9,2,1,1,2,30,31,43,74316,213,68295,16.0,769
3373154551,1996,10.7.314.9802,200,Fail,True,False,False,True,False,False,2,0,1,4,0,31,30,42,86658,165,62637,16.0,742
3373090845,1603,10.7.314.9802,100,Fail,False,False,False,False,False,False,0,0,0,1,1,15,31,26,52701,130,41024,12.4,565
3373090845,1603,10.7.314.9802,200,Win,True,True,True,True,True,True,8,1,1,3,1,31,15,68,76255,107,55235,13.8,555
3372987639,817,10.7.314.9802,100,Fail,False,False,False,False,False,False,1,0,0,0,0,3,17,2,18247,32,19926,7.6,257
3372987639,817,10.7.314.9802,200,Win,True,True,True,False,True,True,6,1,0,1,1,17,3,23,27054,56,30200,8.8,298
3371561954,1834,10.7.314.9802,100,Win,True,False,True,True,True,False,8,1,1,5,0,25,13,44,73655,173,61176,15.6,694
3371561954,1834,10.7.314.9802,200,Fail,False,True,False,False,False,True,3,0,0,0,2,13,25,16,59879,141,49094,13.6,678
3371446799,1479,10.7.314.9802,100,Win,True,True,True,True,True,True,10,2,1,2,2,20,15,39,54019,128,50063,13.6,550
3371446799,1479,10.7.314.9802,200,Fail,False,False,False,False,False,False,1,0,0,1,0,15,20,22,44248,103,40425,12.2,547
3371408570,1634,10.7.314.9802,100,Win,True,False,True,False,False,False,6,1,0,2,0,29,18,43,62461,170,53925,14.0,622
3371408570,1634,10.7.314.9802,200,Fail,False,True,False,False,True,True,4,0,0,2,1,18,29,24,65447,95,46999,12.8,581
3371420954,2381,10.7.314.9802,100,Win,False,True,True,True,True,True,11,6,2,4,1,32,26,75,157054,278,75186,17.0,720
3371420954,2381,10.7.314.9802,200,Fail,True,False,False,False,False,False,2,0,0,2,0,26,32,49,142275,167,68654,16.8,894
3371308571,928,10.7.314.9802,100,Win,True,True,False,False,True,True,4,0,0,2,1,24,6,17,33597,54,34594,10.2,369
3371308571,928,10.7.314.9802,200,Fail,False,False,False,False,False,False,0,0,0,0,0,6,24,6,19708,51,23248,8.4,297
3371320702,2110,10.7.314.9802,100,Fail,False,True,False,False,False,True,3,0,0,1,1,16,31,29,75882,191,57923,15.0,817
3371320702,2110,10.7.314.9802,200,Win,True,False,True,True,True,False,9,2,1,4,1,31,16,50,87398,250,70231,16.4,804
3371226562,1667,10.7.314.9802,100,Fail,True,False,False,False,False,False,0,0,0,1,0,19,40,30,60413,108,44460,12.8,514
3371226562,1667,10.7.314.9802,200,Win,False,True,True,True,True,True,9,2,1,2,1,40,19,54,93149,154,60054,15.2,624
3371208292,1924,10.7.314.9802,100,Win,True,True,True,True,False,False,11,3,1,3,0,39,22,74,97602,176,67797,16.4,735
3371208292,1924,10.7.314.9802,200,Fail,False,False,False,False,True,True,8,0,0,2,1,22,39,33,90662,171,59693,14.6,778
3369949816,1797,10.7.314.9802,100,Fail,True,False,False,True,False,False,4,0,1,3,1,23,22,32,66289,152,54862,14.4,682
3369949816,1797,10.7.314.9802,200,Win,False,True,True,False,True,True,8,1,0,1,1,22,23,37,79092,150,57553,14.8,696
3369872335,2129,10.7.314.9802,100,Fail,True,True,False,False,False,False,8,1,1,3,0,40,40,75,136394,201,73463,17.0,767
3369872335,2129,10.7.314.9802,200,Win,False,False,True,True,True,True,7,2,1,2,1,40,40,84,122718,164,69113,15.6,616
3369768340,850,10.7.314.9802,100,Win,True,True,True,False,True,True,7,1,0,1,1,10,1,13,21269,50,28665,9.4,389
3369768340,850,10.7.314.9802,200,Fail,False,False,False,False,False,False,1,0,0,0,0,1,10,0,10346,26,19655,7.6,287
3369769899,1752,10.7.314.9802,100,Win,True,True,True,True,False,True,7,1,1,3,1,34,24,51,80033,211,58694,14.8,605
3369769899,1752,10.7.314.9802,200,Fail,False,False,False,False,True,False,3,0,0,1,0,24,34,26,74751,132,48691,13.2,551
3369733395,1647,10.7.314.9802,100,Fail,False,True,False,False,False,True,5,1,0,0,1,13,28,20,50848,132,47499,13.0,725
3369733395,1647,10.7.314.9802,200,Win,True,False,True,True,True,False,10,2,1,3,1,28,13,46,71714,180,57131,14.4,659
3369676832,1823,10.7.314.9802,100,Fail,True,False,False,False,True,False,0,0,0,1,1,29,33,45,91536,125,54425,15.0,666
3369676832,1823,10.7.314.9802,200,Win,False,True,True,True,False,True,10,1,1,3,1,33,29,46,102310,144,69956,16.0,709
3369651943,1458,10.7.314.9802,100,Fail,False,False,False,False,False,False,1,0,0,0,0,14,25,17,57515,105,39795,12.0,553
3369651943,1458,10.7.314.9802,200,Win,True,True,True,False,True,True,7,1,0,3,2,25,14,40,62450,116,47284,12.6,515
3369556210,1660,10.7.314.9802,100,Fail,False,True,False,True,True,True,3,0,1,1,1,14,23,17,43073,129,44834,12.6,590
3369556210,1660,10.7.314.9802,200,Win,True,False,True,False,False,False,9,1,0,3,0,23,14,48,67696,144,54938,14.2,658
3369518672,1558,10.7.314.9802,100,Win,True,True,False,True,True,True,5,0,1,3,2,29,16,39,63886,151,53193,14.4,623
3369518672,1558,10.7.314.9802,200,Fail,False,False,False,False,False,False,1,0,0,0,0,16,29,19,49313,95,42938,13.0,601
3369494350,1255,10.7.314.9802,100,Win,True,True,True,False,False,True,9,1,0,2,2,31,13,47,49076,120,46136,12.0,462
3369494350,1255,10.7.314.9802,200,Fail,False,False,False,False,True,False,1,0,0,1,0,13,31,13,36612,81,34372,10.6,485
3369480538,945,10.7.314.9802,100,Win,False,True,True,False,False,True,5,1,0,0,1,14,3,14,31336,39,32530,9.8,386
3369480538,945,10.7.314.9802,200,Fail,True,False,False,False,True,False,0,0,0,1,0,3,14,4,18958,39,20662,8.2,256
3368006269,2217,10.7.314.9802,100,Win,False,False,True,False,True,True,9,3,0,5,1,43,45,73,156569,187,76280,17.0,697
3368006269,2217,10.7.314.9802,200,Fail,True,True,False,True,False,False,6,2,1,0,1,45,43,95,160266,210,71683,16.0,754
3367889048,2068,10.7.314.9802,100,Win,True,True,False,True,False,True,8,2,1,2,2,34,31,64,114778,206,67360,16.2,718
3367889048,2068,10.7.314.9802,200,Fail,False,False,True,False,True,False,10,2,1,3,0,31,34,44,133525,180,66893,15.8,724
3367940187,1630,10.7.314.9802,100,Win,True,True,True,True,True,True,9,2,1,2,2,34,24,44,90968,141,59579,14.6,572
3367940187,1630,10.7.314.9802,200,Fail,False,False,False,False,False,False,2,0,0,1,0,24,34,35,76700,144,49950,13.2,596
3367814969,2319,10.7.314.9802,100,Fail,True,True,False,False,True,True,6,0,1,2,1,27,36,24,97382,173,70889,16.6,820
3367814969,2319,10.7.314.9802,200,Win,False,False,True,True,False,False,7,2,1,3,0,36,27,67,111588,220,73116,17.0,825
3367829898,1470,10.7.314.9802,100,Win,True,False,True,True,False,False,7,1,1,2,0,31,14,54,70902,105,50369,13.6,536
3367829898,1470,10.7.314.9802,200,Fail,False,True,False,False,True,True,2,0,0,1,2,14,31,20,67596,108,40084,11.6,455
3366907745,1869,10.7.314.9802,100,Fail,True,False,True,True,False,False,6,1,1,1,0,25,29,39,99027,151,56014,14.8,621
3366907745,1869,10.7.314.9802,200,Win,False,True,False,False,True,True,10,1,0,3,1,29,25,52,116866,166,62069,15.4,732
3366891789,1397,10.7.314.9802,100,Fail,False,False,False,False,False,True,2,0,0,1,1,24,27,31,57071,109,42566,12.2,482
3366891789,1397,10.7.314.9802,200,Win,True,True,False,True,True,False,3,0,1,2,0,27,24,30,63403,116,47356,12.8,472
3366824997,1753,10.7.314.9802,100,Fail,False,False,False,True,False,True,3,0,1,0,1,26,35,43,76505,146,55108,13.8,563
3366824997,1753,10.7.314.9802,200,Win,True,True,False,False,True,False,5,0,1,4,0,35,26,61,86133,152,58311,14.8,607
3366749560,1293,10.7.314.9802,100,Win,True,True,True,False,True,True,5,1,0,3,2,23,11,33,45995,96,42219,12.4,516
3366749560,1293,10.7.314.9802,200,Fail,False,False,False,False,False,False,1,0,0,0,0,11,23,9,42786,81,34259,11.4,515
3366752682,919,10.7.314.9802,100,Fail,False,False,False,False,False,False,0,0,0,0,0,3,20,5,22981,40,19589,7.4,234
3366752682,919,10.7.314.9802,200,Win,True,True,True,False,True,True,9,2,0,2,1,20,3,26,25586,47,35753,10.2,413
3366724043,1905,10.7.314.9802,100,Fail,False,True,False,True,True,True,4,0,1,3,2,33,35,60,82670,173,59878,14.6,635
3366724043,1905,10.7.314.9802,200,Win,True,False,True,False,False,False,8,1,1,2,0,35,33,69,102714,166,65514,15.8,751
3366659512,1287,10.7.314.9802,100,Win,False,True,False,True,True,True,4,0,1,3,2,19,8,26,33947,128,39889,11.6,448
3366659512,1287,10.7.314.9802,200,Fail,True,False,False,False,False,False,0,0,0,0,0,8,20,4,29325,117,34361,10.8,531
3366604439,1295,10.7.314.9802,100,Win,False,False,False,False,False,False,4,0,0,2,0,16,5,21,44974,126,39541,12.4,562
3366604439,1295,10.7.314.9802,200,Fail,True,True,False,False,True,True,1,0,0,1,1,5,16,4,32249,90,33399,11.2,561
3366598384,1068,10.7.314.9802,100,Fail,False,False,False,False,False,False,0,0,0,0,0,8,22,6,28922,54,28011,9.8,403
3366598384,1068,10.7.314.9802,200,Win,True,True,False,False,True,True,1,0,0,2,1,22,8,26,42204,58,34796,10.8,365
3365384095,1358,10.7.314.9802,100,Win,True,True,True,False,True,True,9,2,0,3,2,25,11,34,54097,90,46197,12.8,543
3365384095,1358,10.7.314.9802,200,Fail,False,False,False,False,False,False,1,0,0,0,0,11,25,12,44761,92,35969,11.2,491
3365307692,1551,10.7.314.9802,100,Fail,False,False,False,False,False,False,0,0,0,1,0,8,27,12,51015,106,38843,12.2,562
3365307692,1551,10.7.314.9802,200,Win,True,True,True,False,True,True,11,3,0,3,2,27,8,32,75696,116,51955,13.6,584
3365331121,1089,10.7.314.9802,100,Fail,True,False,False,False,True,False,0,0,0,1,0,8,17,10,23353,40,27303,9.4,354
3365331121,1089,10.7.314.9802,200,Win,False,True,True,False,False,True,8,1,0,2,2,17,8,27,36872,68,38623,10.8,451
3365219133,1103,10.7.314.9802,100,Fail,True,False,False,False,False,False,0,0,0,0,0,6,17,8,26831,46,26737,9.4,364
3365219133,1103,10.7.314.9802,200,Win,False,True,True,False,True,True,8,1,0,2,1,17,6,11,34974,60,36613,11.0,468
3365212347,1403,10.7.314.9802,100,Win,True,True,True,True,True,False,11,3,1,2,0,25,7,47,63241,128,49546,13.2,554
3365212347,1403,10.7.314.9802,200,Fail,False,False,False,False,False,True,0,0,0,1,1,7,26,4,39390,85,33218,11.2,536
3380449053,1790,10.8.317.3760,100,Fail,False,True,False,True,False,True,4,0,1,1,2,15,27,22,56896,186,51925,13.8,635
3380449053,1790,10.8.317.3760,200,Win,True,False,True,False,True,False,7,1,0,4,0,27,15,53,61170,173,56116,14.8,637
3380443966,1447,10.8.317.3760,100,Fail,False,True,False,False,True,False,1,0,0,1,0,15,20,18,38545,109,38452,11.4,537
3380443966,1447,10.8.317.3760,200,Win,True,False,True,True,False,True,5,1,1,1,1,20,15,39,52368,123,47763,13.4,610
3380430586,1373,10.8.317.3760,100,Fail,False,False,False,False,True,True,1,0,0,1,2,10,28,10,34839,75,30712,10.6,323
3380430586,1373,10.8.317.3760,200,Win,True,True,False,False,False,False,5,0,0,2,0,28,10,21,61508,71,42671,12.6,526
3380098103,1387,10.8.317.3760,100,Fail,False,True,False,False,True,True,1,0,0,1,1,9,23,12,36864,115,37448,11.8,553
3380098103,1387,10.8.317.3760,200,Win,True,False,False,False,False,False,6,0,0,2,0,23,10,31,49120,164,47306,12.8,620
3380080948,1553,10.8.317.3760,100,Fail,False,False,False,False,False,True,3,0,0,2,1,23,30,18,53950,124,46922,13.0,579
3380080948,1553,10.8.317.3760,200,Win,True,True,True,True,True,False,11,3,1,2,0,30,23,47,67689,128,57093,14.4,622
3380024952,947,10.8.317.3760,100,Fail,True,False,False,False,False,False,0,0,0,0,0,5,20,9,25940,51,23647,8.6,306
3380024952,947,10.8.317.3760,200,Win,False,True,False,False,True,False,2,0,0,2,0,20,5,23,38632,75,32443,10.0,366
3379936377,1379,10.8.317.3760,100,Fail,False,False,False,False,False,False,1,0,0,0,0,13,33,27,60980,109,39029,11.8,494
3379936377,1379,10.8.317.3760,200,Win,True,True,False,True,True,True,5,0,1,3,2,33,13,48,62269,138,51094,13.6,556
3378789154,1117,10.8.317.3760,100,Fail,False,True,False,False,False,False,2,1,0,0,0,39,47,78,90602,0,57850,16.6,234
