,0
1873,3380721078
1874,3380646736
1875,3380536779
1876,3380517904
1877,3380482835
1878,3379989613
1879,3380020387
1880,3379888032
1881,3379218863
1882,3379159346
1883,3378385293
1884,3378287412
1885,3378088545
1886,3378028777
1887,3378011009
1888,3378003480
1889,3376768348
1890,3376773328
1891,3376654155
1892,3376575996
1893,3376447740
1894,3374677185
1895,3374558870
1896,3374488732
1897,3373819618
1898,3373829739
1899,3373681886
1900,3373653113
1901,3373022949
1902,3370501899
1903,3370343070
1904,3370193026
1905,3370133481
1906,3370070637
1907,3368898757
1908,3368791912
1909,3368404039
1910,3368306604
1911,3368300732
1912,3368173169
1913,3368080460
1914,3366514670
1915,3365086904
1916,3365055730
1917,3363968620
1918,3361992910
1919,3360854812
1920,3360741234
1921,3359564192
1922,3359364213
1923,3359028966
1924,3357454921
1925,3357394600
1926,3356785820
1927,3355820438
1928,3355706348
1929,3354099554
1930,3354083777
1931,3354035657
1932,3353971474
1933,3353382979
1934,3352868468
1935,3352203542
1936,3352115612
1937,3351664575
1938,3381724896
1939,3381721339
1940,3381573879
1941,3381314844
1942,3381290980
1943,3381155544
1944,3381020514
1945,3381005565
1946,3380225369
1947,3380200978
1948,3378925852
1949,3378643023
1950,3378457794
1951,3378198068
1952,3378133498
1953,3377575244
1954,3377474379
1955,3377400504
1956,3377351920
1957,3377014081
1958,3375629033
1959,3374615854
1960,3374622184
1961,3374567962
1962,3374322298
1963,3374257472
1964,3372393587
1965,3372339472
1966,3372330137
1967,3371959500
1968,3371869665
1969,3371817181
1970,3371723151
1971,3371102791
1972,3371067446
1973,3371013989
1974,3371010686
1975,3370915743
1976,3370832653
1977,3369334459
1978,3369361142
1979,3368759998
1980,3368571857
1981,3367623879
1982,3367387455
1983,3367183274
1984,3366994883
1985,3366260739
1986,3366199079
1987,3365894324
1988,3365846610
1989,3364649740
1990,3364389557
1991,3364351831
1992,3364104577
1993,3364074223
1994,3363086011
1995,3363052808
1996,3363009244
1997,3362990674
1998,3362944371
1999,3362799609
2000,3362735830
2001,3362644555
2002,3362597190
2003,3362449730
2004,3362387177
2005,3361722134
2006,3361516447
2007,3361376042
2008,3361236194
2009,3360943262
2010,3360871143
2011,3360788637
2012,3360673631
2013,3360597020
2014,3379880144
2015,3374608172
2016,3369700806
2017,3369609350
2018,3369603058
2019,3369522309
2020,3367943456
2021,3365331613
2022,3356878267
2023,3356932848
2024,3356839684
2025,3356865106
2026,3356718231
2027,3353916152
2028,3353891496
2029,3353796148
2030,3353810216
2031,3353722450
2032,3353656067
2033,3353598488
2034,3353612949
2035,3352943716
2036,3352868762
2037,3352844995
2038,3351514321
2039,3351465258
2040,3351313622
2041,3351073192
2042,3349110448
2043,3348938763
2044,3348921969
2045,3348481787
2046,3346214794
2047,3345402493
2048,3345328715
2049,3344767155
2050,3344746853
2051,3343741911
2052,3343710395
2053,3343255553
2054,3343216245
2055,3343161988
2056,3343085971
2057,3343080362
2058,3342958475
2059,3342757787
2060,3342719413
2061,3342721976
2062,3342605456
2063,3342575561
2064,3341468897
2065,3340213917
2066,3338127580
2067,3338121503
2068,3338080280
2069,3337975482
2070,3337889887
2071,3337782458
2072,3337677856
2073,3337575789
2074,3336450756
2075,3336378736
2076,3336425268
2077,3336393192
2078,3336064592
2079,3335939148
2080,3335830689
2081,3335732765
2082,3335416249
2083,3334027945
2084,3334063089
2085,3333935062
2086,3333878849
2087,3333851809
2088,3333775287
2089,3333768528
2090,3333744355
2091,3333536663
2092,3333487179
2093,3332543319
2094,3332246792
2095,3330608441
2096,3330441791
2097,3330338563
2098,3330265387
2099,3321008804
2100,3321001792
2101,3320604189
2102,3320243904
2103,3320241695
2104,3320226110
2105,3320174547
2106,3320017071
2107,3320010375
2108,3319963827
2109,3319809657
2110,3319796574
2111,3380405231
2112,3378424828
2113,3378370854
2114,3378312084
2115,3378235997
2116,3378186715
2117,3376088483
2118,3375873858
2119,3375861215
2120,3374402310
2121,3373830369
2122,3373723454
2123,3373532586
2124,3373519736
2125,3373326583
2126,3372962852
2127,3372914996
2128,3372851073
2129,3372736611
2130,3371941916
2131,3371819547
2132,3371727951
2133,3371710364
2134,3371703426
2135,3371344203
2136,3371279033
2137,3371284445
2138,3370145873
2139,3369982333
2140,3369781065
2141,3369653515
2142,3369563584
2143,3368654112
2144,3368525950
2145,3368401332
2146,3368187471
2147,3368210160
2148,3368094227
2149,3367857282
2150,3366640041
2151,3366554115
2152,3366518204
2153,3365264463
2154,3365173779
2155,3365091779
2156,3365043928
2157,3364271845
2158,3363910377
2159,3363554494
2160,3363518646
2161,3363421961
2162,3362805294
2163,3362658276
2164,3362598833
2165,3362513816
2166,3362462264
2167,3362320685
2168,3362203206
2169,3362135714
2170,3362047045
2171,3362020858
2172,3361936538
2173,3361842968
2174,3361815903
2175,3361811847
2176,3360761296
2177,3360682818
2178,3360626823
2179,3360444419
2180,3360362291
2181,3360250992
2182,3382555540
2183,3382479003
2184,3382453374
2185,3381501927
2186,3380203121
2187,3378204916
2188,3378115144
2189,3378035049
2190,3377923209
2191,3377702598
2192,3377606072
2193,3377590034
2194,3377584348
2195,3377464009
2196,3377480197
2197,3377395730
2198,3376786148
2199,3376709329
2200,3376648612
2201,3376663677
2202,3376602097
2203,3376505118
2204,3376378732
2205,3376334082
2206,3375118945
2207,3369042894
2208,3368928513
2209,3368343777
2210,3368310705
2211,3368222520
2212,3366279433
2213,3364984253
2214,3364969779
2215,3364836893
2216,3364274978
2217,3364198615
2218,3362806436
2219,3356066144
2220,3352700212
2221,3352588485
2222,3349835637
2223,3345516742
2224,3345196164
2225,3345232665
2226,3344087349
2227,3342942345
2228,3340540254
2229,3340476014
2230,3340345211
2231,3340329772
2232,3337769787
2233,3337649265
2234,3337632548
2235,3337247789
2236,3333154548
2237,3333096646
2238,3332628451
2239,3330760319
2240,3328065780
2241,3325962943
2242,3325636573
2243,3325629608
2244,3325392393
2245,3325350547
2246,3323595581
2247,3323563404
2248,3323550509
2249,3323515126
2250,3323531520
2251,3323468530
2252,3323353454
2253,3323341615
2254,3323117532
2255,3323135550
2256,3323094438
2257,3323110558
2258,3322745332
2259,3322770551
2260,3322675672
2261,3322616312
2262,3322599243
2263,3322571890
2264,3322368190
2265,3322042281
2266,3321574922
2267,3321436343
2268,3321414716
2269,3321440569
2270,3321359440
2271,3321357527
2272,3321394062
2273,3382066512
2274,3381278428
2275,3381259796
2276,3381147178
2277,3380463308
2278,3378155892
2279,3376597470
2280,3374691657
2281,3369544627
2282,3369489038
2283,3369513669
2284,3369091611
2285,3368098146
2286,3367931897
2287,3367241898
2288,3364527427
2289,3364561512
2290,3360148760
2291,3359659231
2292,3357304273
2293,3356003705
2294,3355958124
2295,3355788949
2296,3355812358
2297,3355689112
2298,3355702685
2299,3355624104
2300,3355567474
2301,3352431169
2302,3352293459
2303,3351517795
2304,3351500205
2305,3350916626
2306,3350854957
2307,3350851242
2308,3349600457
2309,3349513638
2310,3349427036
2311,3349344277
2312,3348551884
2313,3348377416
2314,3348390241
2315,3348161393
2316,3348077485
2317,3345244347
2318,3345211056
2319,3345117213
2320,3344756263
2321,3343105124
2322,3343014652
2323,3340579805
2324,3339696488
2325,3338933637
2326,3336422053
2327,3336390272
2328,3336308645
2329,3336116144
2330,3336122020
2331,3335331507
2332,3335306282
2333,3334717408
2334,3334636762
2335,3334566617
2336,3333846354
2337,3333654596
2338,3333630370
2339,3332733027
2340,3332426207
2341,3330376208
2342,3330340790
2343,3330070209
2344,3330054581
2345,3328037754
2346,3323934054
2347,3323888221
2348,3323839142
2349,3322797177
2350,3321914020
2351,3320273983
2352,3320229411
2353,3320205877
2354,3318015480
2355,3316484404
2356,3316258141
2357,3313794924
2358,3313772727
2359,3313625187
2360,3313633004
2361,3313271261
2362,3310450591
2363,3309741616
2364,3309648903
2365,3309380597
2366,3308750881
2367,3308636494
2368,3371938297
2369,3366036236
2370,3362300524
2371,3362151566
2372,3362065704
2373,3353917207
2374,3353857878
2375,3353774956
2376,3351730874
2377,3351641019
2378,3351487491
2379,3349780907
2380,3349648530
2381,3349640487
2382,3348606474
2383,3348300989
2384,3348177327
2385,3348076851
2386,3347987806
2387,3347916656
2388,3346775809
2389,3344874476
2390,3344782593
2391,3344616363
2392,3338749644
2393,3338739310
2394,3337467795
2395,3337389274
2396,3335642244
2397,3335507227
2398,3332516533
2399,3332445970
2400,3332426336
2401,3332358096
2402,3332225838
2403,3332028759
2404,3322639555
2405,3322614323
2406,3321846319
2407,3321208923
2408,3321185603
2409,3321168257
2410,3321153830
2411,3321046501
2412,3320833032
2413,3320097753
2414,3320101529
2415,3320006433
2416,3319987946
2417,3319960648
2418,3319050875
2419,3318967203
2420,3318196747
2421,3318200740
2422,3317948861
2423,3317941953
2424,3317234118
2425,3317156063
2426,3316242809
2427,3313017428
2428,3312988925
2429,3312983411
2430,3312889009
2431,3312931972
2432,3311144067
2433,3311068652
2434,3309350328
2435,3309282379
2436,3308646203
2437,3308484459
2438,3307881381
2439,3307873545
2440,3307554126
2441,3307338913
2442,3307351996
2443,3307257784
2444,3307290929
2445,3307228474
2446,3306532057
2447,3306478454
2448,3306474517
2449,3301933838
2450,3301879297
2451,3301114423
2452,3301090261
2453,3300875943
2454,3300714195
2455,3299947781
2456,3381352316
2457,3378389404
2458,3378360233
2459,3378277488
2460,3378169512
2461,3378191089
2462,3377690397
2463,3376460230
2464,3376330831
2465,3376322959
2466,3375319764
2467,3375210878
2468,3373875457
2469,3373803221
2470,3373499084
2471,3373468415
2472,3373445981
2473,3371893224
2474,3371505487
2475,3371381753
2476,3370487393
2477,3368026417
2478,3367948762
2479,3367934833
2480,3367858771
2481,3367844365
2482,3366556314
2483,3366541274
2484,3366428916
2485,3366434302
2486,3366391363
2487,3366354764
2488,3366321635
2489,3365118722
2490,3364941333
2491,3364905643
2492,3364870511
2493,3364781608
2494,3364765894
2495,3364709109
2496,3364658519
2497,3364692458
2498,3364690692
2499,3364617443
2500,3364632796
2501,3360618324
2502,3360548885
2503,3357903755
2504,3357849715
2505,3357784926
2506,3357705956
2507,3352894417
2508,3352860243
2509,3352743524
2510,3352678008
2511,3352385688
2512,3352342970
2513,3352295260
2514,3352229235
2515,3352191083
2516,3352171840
2517,3352057546
2518,3350830312
2519,3350733641
2520,3350694969
2521,3350589249
2522,3348910388
2523,3339105231
2524,3339033610
2525,3337547707
2526,3337491026
2527,3382468674
2528,3382014740
2529,3380802294
2530,3380705869
2531,3380655180
2532,3380539321
2533,3380550321
2534,3380473671
2535,3380456950
2536,3380354609
2537,3380370448
2538,3378968720
2539,3378972125
2540,3378882276
2541,3378846201
2542,3378706603
2543,3377435852
2544,3377421217
2545,3377358175
2546,3376967875
2547,3376966022
2548,3377041679
2549,3376092670
2550,3376027851
2551,3375993240
2552,3375918766
2553,3375877144
2554,3375871698
2555,3375813118
2556,3375772800
2557,3375726783
2558,3375682708
2559,3375499109
2560,3374281226
2561,3374178220
2562,3374160244
2563,3374114475
2564,3374047631
2565,3373377622
2566,3373296700
2567,3373251698
2568,3373221726
2569,3373030304
2570,3372893268
2571,3372699278
2572,3371344013
2573,3371143108
2574,3370734460
2575,3370132440
2576,3370073310
2577,3369977276
2578,3369949634
2579,3369839724
2580,3369195406
2581,3369018642
2582,3368968399
2583,3367561329
2584,3367317787
2585,3367196446
2586,3367139107
2587,3366463969
2588,3366394036
2589,3366356798
2590,3366335444
2591,3381312427
2592,3381204994
2593,3381124332
2594,3378400591
2595,3378312258
2596,3378189288
2597,3378191382
2598,3373935532
2599,3373858162
2600,3373633774
2601,3368876726
2602,3368689240
2603,3364421050
2604,3364151524
2605,3364058358
2606,3362789131
2607,3362783065
2608,3362693598
2609,3362567208
2610,3362535368
2611,3361047537
2612,3360947711
2613,3360850410
2614,3360652255
2615,3357529302
2616,3357501784
2617,3357452448
2618,3357361901
2619,3357341761
2620,3357263004
2621,3355568576
2622,3355497166
2623,3355459228
2624,3353877891
2625,3353714472
2626,3353563566
2627,3351893114
2628,3351822499
2629,3351753801
2630,3351626763
2631,3351598728
2632,3351602832
2633,3348991972
2634,3348918380
2635,3348903981
2636,3348824683
2637,3348779685
2638,3348782642
2639,3348713210
2640,3346975543
2641,3346932452
2642,3346869008
2643,3346923084
2644,3346855872
2645,3346792866
2646,3346776303
2647,3346729991
2648,3346701811
2649,3345272411
2650,3345248109
2651,3345203832
2652,3345145538
2653,3345059129
2654,3345081457
2655,3344980910
2656,3343330004
2657,3343254818
2658,3343280022
2659,3343163214
2660,3343095936
2661,3343047715
2662,3341494305
2663,3341425889
2664,3341375565
2665,3341297715
2666,3341215899
2667,3340005295
2668,3340040379
2669,3339984073
2670,3339918457
2671,3339900801
2672,3339785123
2673,3338207240
2674,3380080674
2675,3378986656
2676,3378526337
2677,3375352158
2678,3375143145
2679,3374930491
2680,3373598954
2681,3373581875
2682,3373502271
2683,3373158618
2684,3373151648
2685,3372393121
2686,3372329302
2687,3371979940
2688,3371817726
2689,3371727950
2690,3370682388
2691,3366229933
2692,3366180279
2693,3366117695
2694,3365326686
2695,3365320746
2696,3359296068
2697,3358343333
2698,3357615860
2699,3355628107
2700,3355613193
2701,3355197869
2702,3355168101
2703,3355142122
2704,3355116533
2705,3353585081
2706,3353573247
2707,3352063362
2708,3352013949
2709,3351934604
2710,3351849417
2711,3351454526
2712,3351348071
2713,3350858518
2714,3350883824
2715,3350844743
2716,3350636071
2717,3350538293
2718,3350479643
2719,3350351424
2720,3350004913
2721,3349759032
2722,3349730022
2723,3348966678
2724,3348992788
2725,3348958997
2726,3344802446
2727,3340021153
2728,3338099581
2729,3338022040
2730,3330814805
2731,3330748743
2732,3330713039
2733,3330353661
2734,3330334929
2735,3330269889
2736,3329694099
2737,3329681049
2738,3329143532
2739,3329129949
2740,3327950670
2741,3327897359
2742,3327794753
2743,3327791159
2744,3327649780
2745,3327640468
2746,3327533459
2747,3327473456
2748,3327282330
2749,3326679739
2750,3326595601
2751,3325262293
2752,3325115230
2753,3324986987
2754,3324824836
2755,3324260641
2756,3323285092
2757,3322932249
2758,3321984047
2759,3321204916
2760,3321201404
2761,3320615184
2762,3320590925
2763,3320564604
2764,3320549870
2765,3320477619
2766,3381366173
2767,3381236142
2768,3380607265
2769,3380543511
2770,3379788379
2771,3379058529
2772,3378324166
2773,3376662304
2774,3376543860
2775,3375358394
2776,3374447610
2777,3374380207
2778,3373649187
2779,3373533563
2780,3373236702
2781,3373044636
2782,3372406576
2783,3372316720
2784,3371327696
2785,3370949754
2786,3370632345
2787,3369796019
2788,3368770984
2789,3368289669
2790,3368301581
2791,3366109825
2792,3365245319
2793,3365039897
2794,3364331478
2795,3364103684
2796,3363434300
2797,3363001867
2798,3362898336
2799,3362841530
2800,3362669375
2801,3362651436
2802,3362199684
2803,3362125234
2804,3362109996
2805,3361945758
2806,3361259187
2807,3361070880
2808,3360553760
2809,3360375015
2810,3360316884
2811,3360050312
2812,3359445144
2813,3359343579
2814,3359273525
2815,3358908675
2816,3358706376
2817,3358126765
2818,3381726863
2819,3381715046
2820,3381771796
2821,3381721192
2822,3381618489
2823,3381616841
2824,3381556413
2825,3381594404
2826,3381552115
2827,3381449294
2828,3381495153
2829,3381442173
2830,3381428478
2831,3381008662
2832,3381010644
2833,3380068009
2834,3380093173
2835,3379989565
2836,3379984813
2837,3379967092
2838,3378344200
2839,3378246656
2840,3378157080
2841,3378181718
2842,3376951475
2843,3376929855
2844,3376888092
2845,3376836114
2846,3376862417
2847,3376850195
2848,3376794631
2849,3376752227
2850,3376484950
2851,3374633161
2852,3373963874
2853,3373936425
2854,3373941448
2855,3373827580
2856,3373806916
2857,3373762634
2858,3358138258
2859,3356688287
2860,3356704483
2861,3355021210
2862,3354915372
2863,3354930206
2864,3353658980
2865,3353690197
2866,3346947189
2867,3346932811
2868,3346907151
2869,3345667064
2870,3345292498
2871,3345238789
2872,3345186969
2873,3343748982
2874,3337849116
2875,3336358293
2876,3336344986
2877,3335788203
2878,3335687024
2879,3335670893
2880,3330430719
2881,3330285611
